order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,tax_pct
ORD-00515,CUST-0173,PROD-0093,2023-12-15,8,1933.48,0.0,0.08
ORD-04865,CUST-0031,PROD-0090,2023-08-26,4,1909.95,0.15,0.06
ORD-00425,CUST-0023,PROD-0099,2024-08-13,9,1228.02,0.05,0.11
ORD-00465,CUST-0125,PROD-0071,2024-02-05,9,927.34,0.18,0.07
ORD-04237,CUST-0310,PROD-0057,2024-04-21,9,754.48,0.16,0.1
ORD-03592,CUST-0143,PROD-0014,2023-06-20,4,1971.97,0.15,0.15
ORD-02664,CUST-0228,PROD-0040,2024-01-19,3,91.94,0.05,0.11
ORD-01484,CUST-0472,PROD-0044,2024-09-08,2,1000.33,0.18,0.15
ORD-00428,CUST-0452,PROD-0064,2024-02-21,8,1712.27,0.16,0.05
ORD-01585,CUST-0329,PROD-0051,2023-04-10,2,989.99,0.16,0.1
ORD-00119,CUST-0070,PROD-0100,2023-05-03,6,910.99,0.07,0.14
ORD-01891,CUST-0322,PROD-0019,2023-06-27,4,1744.96,0.28,0.11
ORD-00366,CUST-0079,PROD-0079,2023-10-04,7,387.84,0.2,0.13
ORD-03713,CUST-0169,PROD-0090,2023-08-19,10,262.03,0.03,0.14
ORD-04991,CUST-0473,PROD-0016,2023-05-25,3,1794.76,0.07,0.13
ORD-01652,CUST-0173,PROD-0012,2024-08-14,10,1202.69,0.24,0.06
ORD-04594,CUST-0408,PROD-0089,2024-10-13,5,1643.68,0.1,0.09
ORD-03823,CUST-0360,PROD-0085,2024-02-24,8,1094.83,0.04,0.14
ORD-00372,CUST-0052,PROD-0093,2024-07-20,5,165.09,0.06,0.1
ORD-03257,CUST-0106,PROD-0028,2023-10-08,2,842.89,0.15,0.06
ORD-04017,CUST-0405,PROD-0037,2024-08-25,3,128.54,0.24,0.07
ORD-02661,CUST-0150,PROD-0024,2024-10-05,7,1718.72,0.06,0.08
ORD-00501,CUST-0392,PROD-0083,2023-04-29,2,181.91,0.18,0.09
ORD-04493,CUST-0275,PROD-0037,2024-04-09,10,399.89,0.24,0.12
ORD-00031,CUST-0040,PROD-0039,2024-03-09,3,1506.99,0.21,0.09
ORD-01042,CUST-0084,PROD-0070,2024-11-22,3,923.06,0.11,0.11
ORD-00787,CUST-0038,PROD-0046,2023-05-26,7,376.65,0.3,0.09
ORD-04890,CUST-0248,PROD-0098,2023-11-11,3,676.11,0.1,0.09
ORD-03336,CUST-0156,PROD-0091,2024-01-26,10,1615.4,0.02,0.11
ORD-03033,CUST-0330,PROD-0032,2024-04-29,2,1346.13,0.01,0.11
ORD-01949,CUST-0404,PROD-0092,2024-10-26,10,849.71,0.11,0.14
ORD-01442,CUST-0328,PROD-0066,2023-03-07,5,1686.23,0.22,0.14
ORD-02224,CUST-0172,PROD-0026,2024-09-08,5,1446.27,0.28,0.14
ORD-00220,CUST-0039,PROD-0097,2024-09-10,9,1699.2,0.26,0.14
ORD-02682,CUST-0395,PROD-0066,2023-07-01,10,1288.32,0.23,0.11
ORD-01301,CUST-0301,PROD-0004,2024-08-25,9,152.6,0.15,0.12
ORD-03867,CUST-0344,PROD-0028,2024-01-17,10,1739.03,0.01,0.07
ORD-03706,CUST-0211,PROD-0019,2023-01-08,4,46.46,0.09,0.08
ORD-04333,CUST-0265,PROD-0011,2023-06-21,3,440.79,0.25,0.06
ORD-01316,CUST-0020,PROD-0019,2024-03-10,9,1142.45,0.01,0.08
ORD-02446,CUST-0361,PROD-0001,2024-04-23,4,425.88,0.07,0.11
ORD-01648,CUST-0039,PROD-0056,2024-01-11,3,490.27,0.16,0.1
ORD-01679,CUST-0047,PROD-0091,2023-01-29,1,1958.53,0.11,0.13
ORD-04427,CUST-0192,PROD-0078,2023-10-23,3,1371.88,0.14,0.14
ORD-00003,CUST-0380,PROD-0006,2024-08-01,8,1199.59,0.21,0.05
ORD-03777,CUST-0138,PROD-0083,2024-07-12,8,735.3,0.19,0.11
ORD-03651,CUST-0032,PROD-0034,2024-09-29,8,264.43,0.2,0.07
ORD-00667,CUST-0227,PROD-0046,2023-03-19,7,240.89,0.27,0.1
ORD-00758,CUST-0040,PROD-0069,2023-01-15,7,1080.88,0.24,0.11
ORD-04498,CUST-0461,PROD-0046,2023-03-29,6,1277.51,0.17,0.11
ORD-04514,CUST-0148,PROD-0058,2024-06-05,10,1291.63,0.1,0.07
ORD-04102,CUST-0495,PROD-0076,2024-06-21,3,1463.01,0.26,0.05
ORD-04999,CUST-0093,PROD-0028,2024-09-24,9,237.74,0.28,0.08
ORD-01671,CUST-0315,PROD-0097,2024-10-05,8,890.63,0.22,0.09
ORD-00610,CUST-0231,PROD-0041,2023-08-13,1,1981.52,0.26,0.06
ORD-01777,CUST-0037,PROD-0088,2024-05-29,1,469.4,0.07,0.05
ORD-03602,CUST-0077,PROD-0033,2023-08-04,3,328.54,0.29,0.12
ORD-03412,CUST-0304,PROD-0060,2023-10-01,4,603.93,0.03,0.07
ORD-02502,CUST-0184,PROD-0043,2023-06-04,-2,1375.78,0.22,0.14
ORD-02246,CUST-0096,PROD-0074,2023-08-08,7,360.26,0.22,0.11
ORD-02554,CUST-0169,PROD-0047,2024-05-24,5,1692.35,0.19,0.13
ORD-04428,CUST-0001,PROD-0078,2024-09-24,1,1055.72,0.12,0.12
ORD-04207,CUST-0279,PROD-0012,2024-12-11,4,640.03,0.26,0.08
ORD-01288,CUST-0289,PROD-0049,2024-06-06,3,955.67,0.14,0.08
ORD-00951,CUST-0077,PROD-0030,2024-07-08,3,385.45,0.26,0.11
ORD-02156,CUST-0456,PROD-0030,2024-12-05,5,1463.93,0.2,0.11
ORD-01332,CUST-0341,PROD-0088,2024-12-26,10,564.97,0.23,0.11
ORD-02115,CUST-0463,PROD-0089,2023-10-03,10,764.59,0.25,0.08
ORD-00547,CUST-0027,PROD-0015,2023-03-30,1,1034.33,0.27,0.09
ORD-00767,CUST-0266,PROD-0060,2024-04-05,7,1690.24,0.12,0.06
ORD-00596,CUST-0095,PROD-0057,2024-05-01,9,1704.08,0.14,0.12
ORD-02599,CUST-0090,PROD-0014,2023-01-25,9,814.26,0.17,0.05
ORD-00868,CUST-0088,PROD-0023,2024-01-10,7,1054.67,0.2,0.12
ORD-03911,CUST-0223,PROD-0017,2024-09-04,8,1686.71,0.21,0.09
ORD-00809,CUST-0358,PROD-0054,2024-03-10,2,633.02,0.06,0.13
ORD-02043,CUST-0329,PROD-0051,2024-08-25,8,1166.26,0.26,0.12
ORD-03286,CUST-0226,PROD-0011,2024-03-27,7,1172.64,0.03,0.08
ORD-00945,CUST-0350,PROD-0092,2023-01-09,5,246.4,0.15,0.1
ORD-03806,CUST-0271,PROD-0037,2024-12-16,10,64.16,0.05,0.08
ORD-02588,CUST-0027,PROD-0053,2024-02-22,9,868.16,0.15,0.1
ORD-01000,CUST-0094,PROD-0061,2023-01-17,1,1142.67,0.24,0.06
ORD-04759,CUST-0420,PROD-0058,2024-11-29,10,1332.37,0.19,0.14
ORD-01338,CUST-0443,PROD-0025,2023-11-25,10,1768.19,0.2,0.11
ORD-02850,CUST-0115,PROD-0074,2023-12-01,1,1150.34,0.15,0.11
ORD-04041,CUST-0148,PROD-0085,2023-06-02,1,665.48,0.29,0.11
ORD-04887,CUST-0048,PROD-0017,2024-02-16,7,1067.89,0.27,0.08
ORD-04920,CUST-0190,PROD-0086,2024-03-10,10,772.32,0.11,0.07
ORD-01239,CUST-0406,PROD-0051,2024-03-24,9,1213.7,0.05,0.12
ORD-01570,CUST-0363,PROD-0076,2023-05-10,6,1565.37,0.17,0.14
ORD-02762,CUST-0028,PROD-0098,2024-01-04,5,1701.51,0.15,0.1
ORD-04083,CUST-0049,PROD-0011,2024-12-30,4,1580.68,0.08,0.14
ORD-00701,CUST-0319,PROD-0027,2023-06-29,6,1593.99,0.24,0.13
ORD-04530,CUST-0161,PROD-0097,2023-12-24,4,672.46,0.14,0.1
ORD-03009,CUST-0198,PROD-0029,2024-08-13,9,1351.53,0.28,0.07
ORD-00360,CUST-0404,PROD-0083,2023-12-17,2,260.4,0.07,0.15
ORD-02466,CUST-0327,PROD-0054,2024-04-21,2,1884.74,0.1,0.1
ORD-00665,CUST-0078,PROD-0072,2023-06-29,3,637.93,0.3,0.13
ORD-02356,CUST-0376,PROD-0063,2024-10-14,5,1068.48,0.24,0.06
ORD-04254,CUST-0105,PROD-0048,2023-05-21,6,1731.99,0.27,0.06
ORD-03607,CUST-0316,PROD-0017,2024-07-02,2,1663.33,0.24,0.13
ORD-03652,CUST-0322,PROD-0032,2024-01-17,8,1355.78,0.28,0.1
ORD-03001,CUST-0411,PROD-0015,2024-08-03,1,1455.32,0.17,0.1
ORD-01584,CUST-0498,PROD-0046,2023-06-25,3,1880.84,0.07,0.13
ORD-01374,CUST-0478,PROD-0034,2023-01-11,10,1579.61,0.23,0.08
ORD-02416,CUST-0035,PROD-0046,2024-07-04,9,1074.55,0.05,0.14
ORD-01381,CUST-0031,PROD-0013,2023-03-25,8,507.19,0.3,0.11
ORD-00178,CUST-0116,PROD-0087,2023-08-22,10,1561.86,0.06,0.07
ORD-04540,CUST-0157,PROD-0073,2024-08-05,2,1435.44,0.2,0.14
ORD-02675,CUST-0266,PROD-0048,2024-12-22,2,741.81,0.09,0.12
ORD-03394,CUST-0407,PROD-0068,2023-03-24,6,1742.23,0.13,0.07
ORD-03252,CUST-0129,PROD-0041,2023-04-20,5,204.36,0.06,0.13
ORD-00446,CUST-0200,PROD-0024,2023-12-09,7,1256.76,0.25,0.11
ORD-00802,CUST-0039,PROD-0046,2023-06-20,7,59.19,0.13,0.08
ORD-03924,CUST-0346,PROD-0067,2023-04-16,9,1731.96,0.29,0.15
ORD-03084,CUST-0331,PROD-0091,2024-10-30,2,815.55,0.18,0.12
ORD-01522,CUST-0490,PROD-0100,2024-05-06,2,1090.23,0.14,0.14
ORD-01230,CUST-0174,PROD-0082,2023-04-17,5,1825.61,0.08,0.12
ORD-04911,CUST-0109,PROD-0003,2024-07-04,8,1702.74,0.28,0.11
ORD-01965,CUST-0094,PROD-0092,2024-05-28,4,1461.82,0.12,0.1
ORD-04712,CUST-0072,PROD-0085,2023-05-16,10,665.74,0.2,0.09
ORD-02161,CUST-0441,PROD-0054,2023-09-24,10,721.12,0.29,0.05
ORD-01492,CUST-0161,PROD-0095,2024-10-05,10,1498.22,0.17,0.07
ORD-02962,CUST-0413,PROD-0076,2024-06-24,2,925.42,0.22,0.11
ORD-01955,CUST-0367,PROD-0063,2024-01-03,9,1054.34,0.11,0.11
ORD-03541,CUST-0086,PROD-0056,2023-12-13,6,505.9,0.18,0.13
ORD-03866,CUST-0097,PROD-0015,2024-01-03,7,1358.08,0.09,0.09
ORD-00713,CUST-0075,PROD-0099,2024-05-28,-5,1591.27,0.11,0.05
ORD-04612,CUST-0044,PROD-0010,2023-08-19,5,414.74,0.26,0.14
ORD-04685,CUST-0386,PROD-0030,2024-07-04,8,1878.38,0.22,0.11
ORD-01851,CUST-0171,PROD-0061,2023-06-14,10,1052.5,0.0,0.12
ORD-04720,CUST-0032,PROD-0059,2023-10-03,4,118.48,0.12,0.1
ORD-01289,CUST-0005,PROD-0021,2023-10-17,6,1405.56,0.19,0.14
ORD-02934,CUST-0128,PROD-0027,2024-03-05,1,199.94,0.26,0.09
ORD-01907,CUST-0119,PROD-0070,2024-12-17,10,881.48,0.23,0.14
ORD-03613,CUST-0235,PROD-0068,2024-02-14,7,911.94,0.09,0.13
ORD-03384,CUST-0150,PROD-0068,2024-02-20,5,183.1,0.21,0.12
ORD-02726,CUST-0264,PROD-0060,2024-04-03,9,1472.26,0.26,0.09
ORD-00047,CUST-0282,PROD-0004,2024-06-16,4,1188.53,0.16,0.12
ORD-00096,CUST-0292,PROD-0054,2023-08-22,6,1868.51,0.04,0.14
ORD-04705,CUST-0416,PROD-0050,2024-02-15,-2,1675.34,0.11,0.08
ORD-00237,CUST-0299,PROD-0074,2023-12-15,6,1423.6,0.23,0.11
ORD-04547,CUST-0290,PROD-0097,2024-01-01,3,1146.02,0.24,0.09
ORD-00903,CUST-0207,PROD-0032,2024-09-10,6,1190.85,0.29,0.11
ORD-02740,CUST-0246,PROD-0020,2023-10-11,2,1873.53,0.13,0.08
ORD-00379,CUST-0162,PROD-0003,2024-02-06,5,23.07,0.3,0.07
ORD-02049,CUST-0270,PROD-0057,2023-09-17,5,796.43,0.05,0.15
ORD-03811,CUST-0334,PROD-0092,2024-11-12,8,1920.84,0.05,0.14
ORD-02593,CUST-0238,PROD-0064,2024-08-18,8,124.97,0.14,0.11
ORD-02418,CUST-0339,PROD-0028,2023-06-03,2,895.89,0.09,0.08
ORD-04583,CUST-0117,PROD-0004,2024-10-15,8,108.53,0.0,0.12
ORD-04317,CUST-0285,PROD-0085,2023-11-18,4,1166.05,0.1,0.07
ORD-00703,CUST-0452,PROD-0034,2023-06-17,4,426.77,0.01,0.05
ORD-03895,CUST-0016,PROD-0026,2023-01-29,9,768.61,0.03,0.09
ORD-00523,CUST-0314,PROD-0049,2023-12-10,10,90.99,0.03,0.13
ORD-00064,CUST-0356,PROD-0019,2024-02-03,6,244.54,0.09,0.07
ORD-04442,CUST-0386,PROD-0049,2023-03-28,2,857.23,0.26,0.14
ORD-01559,CUST-0073,PROD-0095,2023-02-16,7,932.61,0.27,0.1
ORD-01280,CUST-0096,PROD-0041,2024-09-10,2,241.36,0.03,0.12
ORD-00430,CUST-0029,PROD-0084,2023-07-05,9,1642.04,0.06,0.07
ORD-02399,CUST-0467,PROD-0045,2024-12-16,7,292.11,0.23,0.06
ORD-00775,CUST-0196,PROD-0052,2024-03-21,2,1358.35,0.17,0.08
ORD-03106,CUST-0365,PROD-0047,2023-02-24,5,1890.5,0.3,0.09
ORD-00959,CUST-0496,PROD-0084,2023-06-12,3,1262.82,0.18,0.05
ORD-01894,CUST-0372,PROD-0081,2023-03-06,1,1115.37,0.03,0.14
ORD-01858,CUST-0011,PROD-0100,2023-06-09,7,1881.93,0.01,0.09
ORD-03266,CUST-0318,PROD-0091,2024-10-12,2,624.77,0.11,0.11
ORD-03165,CUST-0273,PROD-0035,2023-02-15,1,728.74,0.22,0.11
ORD-01069,CUST-0420,PROD-0009,2024-05-23,7,407.44,0.11,0.14
ORD-02264,CUST-0293,PROD-0093,2023-04-14,1,1022.35,0.09,0.09
ORD-03177,CUST-0166,PROD-0013,2024-01-02,10,1649.36,0.19,0.11
ORD-00633,CUST-0490,PROD-0053,2023-06-16,2,634.67,0.09,0.06
ORD-01697,CUST-0447,PROD-0056,2023-04-11,1,707.6,0.27,0.14
ORD-00447,CUST-0212,PROD-0012,2024-01-20,5,1413.48,0.09,0.05
ORD-03140,CUST-0319,PROD-0062,2023-05-03,6,1135.55,0.03,0.08
ORD-04307,CUST-0377,PROD-0033,2024-08-17,1,1457.26,0.04,0.12
ORD-01363,CUST-0275,PROD-0007,2024-11-19,4,1175.5,0.17,0.1
ORD-03562,CUST-0324,PROD-0084,2023-08-02,7,870.16,0.07,0.15
ORD-04949,CUST-0012,PROD-0004,2023-09-04,3,50.45,0.17,0.11
ORD-01521,CUST-0330,PROD-0040,2023-03-12,8,1100.93,0.23,0.09
ORD-02678,CUST-0452,PROD-0055,2024-07-16,1,587.21,0.07,0.09
ORD-01711,CUST-0488,PROD-0076,2024-08-24,5,1002.76,0.22,0.09
ORD-01638,CUST-0341,PROD-0026,2024-09-23,3,250.81,0.05,0.11
ORD-00743,CUST-0051,PROD-0070,2023-12-13,9,641.59,0.08,0.06
ORD-00254,CUST-0099,PROD-0042,2024-08-01,9,896.66,0.01,0.14
ORD-03324,CUST-0329,PROD-0080,2023-05-05,6,1956.12,0.18,0.05
ORD-04590,CUST-0140,PROD-0070,2024-12-15,2,1440.84,0.14,0.12
ORD-00684,CUST-0394,PROD-0065,2023-03-07,10,1627.52,0.11,0.11
ORD-00400,CUST-0046,PROD-0024,2024-10-05,2,1808.71,0.15,0.11
ORD-04255,CUST-0375,PROD-0068,2023-08-16,10,1868.16,0.2,0.13
ORD-00151,CUST-0483,PROD-0012,2024-07-09,3,1776.98,0.05,0.06
ORD-02168,CUST-0390,PROD-0037,2024-08-13,4,862.53,0.15,0.12
ORD-03445,CUST-0262,PROD-0003,2023-06-19,6,179.8,0.11,0.1
ORD-03446,CUST-0354,PROD-0076,2023-06-14,4,1109.71,0.19,0.1
ORD-03071,CUST-0435,PROD-0058,2024-07-11,9,415.05,0.3,0.07
ORD-00902,CUST-0092,PROD-0007,2024-05-04,3,1852.71,0.03,0.15
ORD-01938,CUST-0468,PROD-0062,2023-05-13,9,1650.41,0.02,0.13
ORD-01717,CUST-0082,PROD-0077,2023-12-27,4,580.07,0.18,0.07
ORD-01581,CUST-0014,PROD-0081,2023-05-14,6,292.09,0.25,0.09
ORD-02317,CUST-0139,PROD-0092,2023-01-19,5,1633.97,0.05,0.05
ORD-04586,CUST-0465,PROD-0031,2023-01-04,3,1133.77,0.04,0.12
ORD-04099,CUST-0241,PROD-0014,2023-11-16,3,1792.65,0.27,0.11
ORD-02971,CUST-0297,PROD-0084,2024-01-02,9,191.37,0.12,0.15
ORD-01860,CUST-0099,PROD-0008,2024-08-27,7,1562.81,0.01,0.05
ORD-00638,CUST-0058,PROD-0041,2023-09-07,10,121.29,0.16,0.12
ORD-00779,CUST-0228,PROD-0024,2024-08-28,9,520.01,0.13,0.12
ORD-01187,CUST-0132,PROD-0003,2024-08-08,4,131.02,0.21,0.08
ORD-03636,CUST-0169,PROD-0085,2024-04-11,9,1647.14,0.25,0.09
ORD-00947,CUST-0351,PROD-0031,2023-03-16,1,260.99,0.1,0.05
ORD-01543,CUST-0413,PROD-0086,2024-08-24,5,175.78,0.13,0.12
ORD-00445,CUST-0497,PROD-0020,2024-10-19,6,1601.08,0.27,0.09
ORD-00257,CUST-0079,PROD-0004,2023-08-07,7,1296.66,0.28,0.12
ORD-03808,CUST-0445,PROD-0008,2023-04-15,7,280.85,0.04,0.14
ORD-04971,CUST-0445,PROD-0098,2024-06-29,6,794.98,0.09,0.07
ORD-00112,CUST-0319,PROD-0032,2024-07-05,6,409.34,0.17,0.08
ORD-00317,CUST-0136,PROD-0027,2024-04-10,8,1476.85,0.07,0.07
ORD-02957,CUST-0426,PROD-0099,2023-07-10,-1,765.28,0.14,0.07
ORD-04038,CUST-0429,PROD-0080,2023-12-13,1,11.37,0.1,0.13
ORD-01999,CUST-0217,PROD-0016,2023-06-16,3,61.03,0.3,0.14
ORD-02163,CUST-0017,PROD-0057,2024-01-24,10,526.66,0.19,0.11
ORD-04654,CUST-0001,PROD-0008,2023-04-08,4,1332.9,0.1,0.05
ORD-00140,CUST-0492,PROD-0010,2023-06-12,3,1550.99,0.25,0.14
ORD-02995,CUST-0134,PROD-0006,2024-03-12,9,1300.08,0.29,0.14
ORD-04417,CUST-0477,PROD-0054,2024-07-29,9,1954.83,0.28,0.09
ORD-02871,CUST-0135,PROD-0071,2023-03-16,7,343.62,0.25,0.07
ORD-03917,CUST-0039,PROD-0095,2024-09-05,5,1276.15,0.1,0.09
ORD-01984,CUST-0102,PROD-0062,2023-07-21,10,1501.06,0.2,0.06
ORD-03368,CUST-0051,PROD-0094,2024-03-08,3,1688.26,0.01,0.06
ORD-03276,CUST-0020,PROD-0065,2024-09-21,9,768.69,0.27,0.08
ORD-01776,CUST-0298,PROD-0016,2024-07-12,5,1385.69,0.17,0.13
ORD-04601,CUST-0098,PROD-0028,2024-02-26,8,1915.06,0.19,0.14
ORD-02209,CUST-0431,PROD-0054,2024-01-26,1,740.12,0.17,0.09
ORD-03571,CUST-0376,PROD-0046,2023-02-17,2,821.19,0.15,0.12
ORD-03896,CUST-0401,PROD-0043,2023-07-11,9,1219.07,0.12,0.12
ORD-00471,CUST-0101,PROD-0027,2024-11-17,8,1067.2,0.12,0.11
ORD-04831,CUST-0279,PROD-0001,2024-02-03,8,534.0,0.04,0.11
ORD-03724,CUST-0260,PROD-0041,2023-08-28,10,1411.05,0.17,0.09
ORD-02198,CUST-0490,PROD-0047,2023-10-14,9,1498.07,0.02,0.15
ORD-02958,CUST-0365,PROD-0003,2024-10-03,10,852.99,0.14,0.11
ORD-02551,CUST-0255,PROD-0096,2024-11-17,8,1628.45,0.07,0.13
ORD-03292,CUST-0118,PROD-0063,2024-05-11,7,822.97,0.21,0.13
ORD-04145,CUST-0500,PROD-0081,2023-06-24,4,1849.54,0.01,0.06
ORD-00699,CUST-0466,PROD-0088,2023-01-31,8,694.26,0.07,0.07
ORD-01923,CUST-0254,PROD-0079,2023-04-14,10,136.33,0.19,0.15
ORD-02390,CUST-0381,PROD-0014,2023-04-26,10,1194.06,0.14,0.13
ORD-03014,CUST-0494,PROD-0056,2023-04-21,10,1790.64,0.0,0.09
ORD-04009,CUST-0136,PROD-0006,2024-08-12,1,1129.45,0.28,0.13
ORD-02423,CUST-0354,PROD-0005,2024-11-26,1,1223.09,0.17,0.13
ORD-02039,CUST-0483,PROD-0086,2023-02-04,9,309.37,0.22,0.09
ORD-02431,CUST-0271,PROD-0039,2024-12-23,2,929.62,0.28,0.13
ORD-00919,CUST-0262,PROD-0078,2024-10-14,4,1431.75,0.17,0.11
ORD-04364,CUST-0475,PROD-0022,2023-07-16,9,1750.31,0.16,0.13
ORD-02097,CUST-0451,PROD-0047,2024-01-09,7,116.44,0.16,0.13
ORD-02687,CUST-0443,PROD-0052,2023-04-05,9,850.95,0.21,0.06
ORD-04394,CUST-0421,PROD-0058,2024-06-22,9,185.18,0.21,0.14
ORD-03716,CUST-0497,PROD-0074,2023-01-31,2,1096.74,0.23,0.13
ORD-04433,CUST-0407,PROD-0056,2023-05-13,1,1639.91,0.17,0.1
ORD-01417,CUST-0338,PROD-0039,2023-05-25,10,219.4,0.07,0.07
ORD-01698,CUST-0434,PROD-0062,2023-02-04,9,1107.7,0.01,0.15
ORD-01251,CUST-0205,PROD-0002,2024-04-13,9,979.51,0.22,0.1
ORD-01427,CUST-0009,PROD-0026,2024-03-05,9,397.81,0.25,0.07
ORD-02705,CUST-0010,PROD-0059,2023-07-23,9,659.24,0.28,0.12
ORD-00961,CUST-0215,PROD-0071,2024-01-24,4,1071.78,0.05,0.06
ORD-01872,CUST-0402,PROD-0047,2024-11-22,8,188.41,0.16,0.06
ORD-03784,CUST-0176,PROD-0064,2023-07-06,7,1536.57,0.0,0.1
ORD-01379,CUST-0039,PROD-0032,2023-10-09,4,1238.94,0.13,0.08
ORD-04791,CUST-0076,PROD-0100,2023-04-18,10,1430.45,0.2,0.06
ORD-00518,CUST-0421,PROD-0013,2023-05-21,3,38.59,0.19,0.14
ORD-01408,CUST-0213,PROD-0021,2024-09-17,4,1734.03,0.2,0.09
ORD-04288,CUST-0406,PROD-0032,2023-01-22,1,1444.28,0.02,0.06
ORD-04855,CUST-0189,PROD-0025,2023-04-27,6,1358.0,0.17,0.08
ORD-02674,CUST-0387,PROD-0030,2024-11-13,7,1699.67,0.04,0.14
ORD-04208,CUST-0476,PROD-0061,2023-05-19,3,1667.58,0.21,0.1
ORD-02339,CUST-0232,PROD-0064,2023-05-25,10,1484.75,0.12,0.08
ORD-04035,CUST-0382,PROD-0063,2023-08-11,2,797.71,0.11,0.13
ORD-04790,CUST-0227,PROD-0013,2024-11-19,10,1628.52,0.16,0.09
ORD-01453,CUST-0379,PROD-0030,2024-07-17,8,1714.73,0.1,0.11
ORD-00060,CUST-0003,PROD-0091,2024-04-04,10,1767.36,0.13,0.09
ORD-03952,CUST-0297,PROD-0027,2023-11-12,4,999.61,0.05,0.08
ORD-00325,CUST-0295,PROD-0088,2024-06-23,7,566.46,0.05,0.06
ORD-03259,CUST-0088,PROD-0083,2024-09-27,1,1415.63,0.05,0.06
ORD-01451,CUST-0326,PROD-0034,2024-11-04,8,1569.58,0.1,0.12
ORD-03205,CUST-0341,PROD-0017,2023-03-14,2,98.86,0.27,0.13
ORD-02796,CUST-0322,PROD-0086,2024-03-20,4,1763.4,0.21,0.1
ORD-00427,CUST-0492,PROD-0026,2024-11-18,-3,584.67,0.05,0.14
ORD-00215,CUST-0184,PROD-0079,2023-11-08,10,1360.0,0.05,0.09
ORD-01271,CUST-0016,PROD-0092,2023-01-25,5,555.61,0.02,0.11
ORD-00083,CUST-0001,PROD-0055,2023-02-16,1,257.23,0.26,0.09
ORD-01598,CUST-0288,PROD-0077,2023-03-08,7,1207.61,0.05,0.1
ORD-00147,CUST-0180,PROD-0033,2023-07-10,8,32.68,0.06,0.12
ORD-01620,CUST-0156,PROD-0027,2023-08-18,2,1392.93,0.09,0.13
ORD-02299,CUST-0443,PROD-0060,2023-08-25,6,222.21,0.23,0.07
ORD-00678,CUST-0251,PROD-0058,2024-10-27,6,1334.39,0.25,0.1
ORD-04931,CUST-0010,PROD-0011,2023-01-26,4,1485.94,0.25,0.07
ORD-04305,CUST-0162,PROD-0018,2024-07-02,1,1785.94,0.03,0.06
ORD-00442,CUST-0246,PROD-0061,2023-02-21,3,396.09,0.25,0.14
ORD-01606,CUST-0395,PROD-0036,2023-03-04,1,1157.75,0.01,0.06
ORD-03859,CUST-0167,PROD-0039,2024-09-04,3,1602.95,0.2,0.14
ORD-01852,CUST-0465,PROD-0054,2023-01-03,5,1647.85,0.18,0.15
ORD-03626,CUST-0305,PROD-0026,2023-11-19,4,1311.15,0.09,0.14
ORD-00344,CUST-0154,PROD-0002,2023-10-03,1,1378.66,0.15,0.13
ORD-02384,CUST-0274,PROD-0014,2023-02-03,6,420.45,0.22,0.1
ORD-00932,CUST-0255,PROD-0066,2024-10-07,7,1357.3,0.28,0.06
ORD-01344,CUST-0031,PROD-0038,2024-03-12,9,1432.38,0.13,0.13
ORD-04527,CUST-0237,PROD-0084,2024-03-05,2,964.07,0.17,0.08
ORD-00762,CUST-0311,PROD-0027,2024-11-18,-4,83.22,0.15,0.12
ORD-03431,CUST-0276,PROD-0028,2024-04-26,1,983.21,0.14,0.06
ORD-01757,CUST-0002,PROD-0074,2023-11-01,6,406.24,0.01,0.1
ORD-00407,CUST-0070,PROD-0056,2023-06-22,3,624.91,0.21,0.1
ORD-03066,CUST-0431,PROD-0019,2024-02-01,9,276.57,0.09,0.11
ORD-03428,CUST-0187,PROD-0075,2023-08-31,7,1808.69,0.05,0.12
ORD-03242,CUST-0253,PROD-0045,2023-11-02,4,1289.57,0.0,0.06
ORD-04350,CUST-0422,PROD-0059,2023-10-10,10,1113.09,0.21,0.14
ORD-04471,CUST-0425,PROD-0086,2023-03-20,7,912.22,0.24,0.06
ORD-01507,CUST-0008,PROD-0020,2023-04-12,4,1539.41,0.22,0.05
ORD-04845,CUST-0206,PROD-0070,2023-08-01,5,52.26,0.14,0.14
ORD-04774,CUST-0108,PROD-0009,2023-07-05,1,1941.4,0.16,0.1
ORD-04652,CUST-0168,PROD-0021,2023-12-26,5,1129.59,0.23,0.15
ORD-00527,CUST-0272,PROD-0013,2024-12-07,6,843.38,0.17,0.07
ORD-04289,CUST-0056,PROD-0051,2024-06-12,2,112.43,0.17,0.13
ORD-01114,CUST-0268,PROD-0038,2023-11-06,8,1855.19,0.04,0.12
ORD-04661,CUST-0247,PROD-0011,2024-09-15,1,580.84,0.21,0.11
ORD-00145,CUST-0073,PROD-0043,2023-03-17,10,449.58,0.17,0.14
ORD-04067,CUST-0415,PROD-0017,2023-03-08,9,812.91,0.28,0.15
ORD-03933,CUST-0105,PROD-0071,2024-09-23,3,1086.87,0.11,0.12
ORD-02647,CUST-0485,PROD-0022,2023-07-07,5,1762.82,0.19,0.06
ORD-00634,CUST-0121,PROD-0015,2023-04-03,2,799.82,0.25,0.13
ORD-00272,CUST-0157,PROD-0063,2023-05-10,6,1756.99,0.14,0.09
ORD-02369,CUST-0051,PROD-0087,2023-09-23,3,410.24,0.07,0.11
